monthofyear,dayofmonth,weekday,Date,Hour,load,prevload
05,21,2,21/05/2013,13,3554.0,3586.0
05,21,2,21/05/2013,14,3556.0,3582.0
05,21,2,21/05/2013,15,3517.0,3547.0
05,21,2,21/05/2013,16,3483.0,3514.0
05,21,2,21/05/2013,17,3464.0,3509.0
05,21,2,21/05/2013,18,3473.0,3520.0
05,21,2,21/05/2013,19,3471.0,3493.0
05,21,2,21/05/2013,20,3473.0,3463.0
05,21,2,21/05/2013,21,3479.0,3537.0
05,21,2,21/05/2013,22,3217.0,3313.0
05,21,2,21/05/2013,23,2869.0,2943.0
05,21,2,21/05/2013,24,2575.0,2627.0
05,22,3,22/05/2013,1,2389.0,2421.0
05,22,3,22/05/2013,2,2279.0,2325.0
05,22,3,22/05/2013,3,2232.0,2267.0
05,22,3,22/05/2013,4,2226.0,2254.0
05,22,3,22/05/2013,5,2327.0,2341.0
05,22,3,22/05/2013,6,2578.0,2577.0
05,22,3,22/05/2013,7,3034.0,3013.0
05,22,3,22/05/2013,8,3318.0,3305.0
05,22,3,22/05/2013,9,3394.0,3393.0
05,22,3,22/05/2013,10,3419.0,3463.0
05,22,3,22/05/2013,11,3482.0,3525.0
05,22,3,22/05/2013,12,3491.0,3570.0
05,22,3,22/05/2013,13,3477.0,3554.0
05,22,3,22/05/2013,14,3480.0,3556.0
05,22,3,22/05/2013,15,3456.0,3517.0
05,22,3,22/05/2013,16,3417.0,3483.0
05,22,3,22/05/2013,17,3447.0,3464.0
05,22,3,22/05/2013,18,3502.0,3473.0
05,22,3,22/05/2013,19,3503.0,3471.0
05,22,3,22/05/2013,20,3482.0,3473.0
05,22,3,22/05/2013,21,3479.0,3479.0
05,22,3,22/05/2013,22,3247.0,3217.0
05,22,3,22/05/2013,23,2904.0,2869.0
05,22,3,22/05/2013,24,2621.0,2575.0
05,23,4,23/05/2013,1,2448.0,2389.0
05,23,4,23/05/2013,2,2353.0,2279.0
05,23,4,23/05/2013,3,2316.0,2232.0
05,23,4,23/05/2013,4,2297.0,2226.0
05,23,4,23/05/2013,5,2377.0,2327.0
05,23,4,23/05/2013,6,2619.0,2578.0
05,23,4,23/05/2013,7,3043.0,3034.0
05,23,4,23/05/2013,8,3308.0,3318.0
05,23,4,23/05/2013,9,3400.0,3394.0
05,23,4,23/05/2013,10,3444.0,3419.0
05,23,4,23/05/2013,11,3524.0,3482.0
05,23,4,23/05/2013,12,3531.0,3491.0
05,23,4,23/05/2013,13,3521.0,3477.0
05,23,4,23/05/2013,14,3532.0,3480.0
05,23,4,23/05/2013,15,3522.0,3456.0
05,23,4,23/05/2013,16,3508.0,3417.0
05,23,4,23/05/2013,17,3538.0,3447.0
05,23,4,23/05/2013,18,3571.0,3502.0
05,23,4,23/05/2013,19,3577.0,3503.0
05,23,4,23/05/2013,20,3567.0,3482.0
05,23,4,23/05/2013,21,3571.0,3479.0
05,23,4,23/05/2013,22,3324.0,3247.0
05,23,4,23/05/2013,23,2980.0,2904.0
05,23,4,23/05/2013,24,2683.0,2621.0
05,24,5,24/05/2013,1,2498.0,2448.0
05,24,5,24/05/2013,2,2393.0,2353.0
05,24,5,24/05/2013,3,2333.0,2316.0
05,24,5,24/05/2013,4,2313.0,2297.0
05,24,5,24/05/2013,5,2393.0,2377.0
05,24,5,24/05/2013,6,2620.0,2619.0
05,24,5,24/05/2013,7,3024.0,3043.0
05,24,5,24/05/2013,8,3336.0,3308.0
05,24,5,24/05/2013,9,3470.0,3400.0
05,24,5,24/05/2013,10,3544.0,3444.0
05,24,5,24/05/2013,11,3594.0,3524.0
05,24,5,24/05/2013,12,3606.0,3531.0
05,24,5,24/05/2013,13,3573.0,3521.0
05,24,5,24/05/2013,14,3534.0,3532.0
05,24,5,24/05/2013,15,3460.0,3522.0
05,24,5,24/05/2013,16,3411.0,3508.0
05,24,5,24/05/2013,17,3405.0,3538.0
05,24,5,24/05/2013,18,3403.0,3571.0
05,24,5,24/05/2013,19,3382.0,3577.0
05,24,5,24/05/2013,20,3345.0,3567.0
05,24,5,24/05/2013,21,3366.0,3571.0
05,24,5,24/05/2013,22,3166.0,3324.0
05,24,5,24/05/2013,23,2877.0,2980.0
05,24,5,24/05/2013,24,2613.0,2683.0
05,25,6,25/05/2013,1,2413.0,2498.0
05,25,6,25/05/2013,2,2306.0,2393.0
05,25,6,25/05/2013,3,2251.0,2333.0
05,25,6,25/05/2013,4,2229.0,2313.0
05,25,6,25/05/2013,5,2259.0,2393.0
05,25,6,25/05/2013,6,2343.0,2620.0
05,25,6,25/05/2013,7,2520.0,3024.0
05,25,6,25/05/2013,8,2786.0,3336.0
05,25,6,25/05/2013,9,3064.0,3470.0
05,25,6,25/05/2013,10,3262.0,3544.0
05,25,6,25/05/2013,11,3349.0,3594.0
05,25,6,25/05/2013,12,3357.0,3606.0
05,25,6,25/05/2013,13,3328.0,3573.0
05,25,6,25/05/2013,14,3273.0,3534.0
05,25,6,25/05/2013,15,3222.0,3460.0
05,25,6,25/05/2013,16,3207.0,3411.0
05,25,6,25/05/2013,17,3244.0,3405.0
05,25,6,25/05/2013,18,3308.0,3403.0
05,25,6,25/05/2013,19,3308.0,3382.0
05,25,6,25/05/2013,20,3286.0,3345.0
05,25,6,25/05/2013,21,3310.0,3366.0
05,25,6,25/05/2013,22,3142.0,3166.0
05,25,6,25/05/2013,23,2878.0,2877.0
05,25,6,25/05/2013,24,2624.0,2613.0
05,26,7,26/05/2013,1,2447.0,2413.0
05,26,7,26/05/2013,2,2350.0,2306.0
05,26,7,26/05/2013,3,2289.0,2251.0
05,26,7,26/05/2013,4,2264.0,2229.0
05,26,7,26/05/2013,5,2284.0,2259.0
05,26,7,26/05/2013,6,2323.0,2343.0
05,26,7,26/05/2013,7,2462.0,2520.0
05,26,7,26/05/2013,8,2697.0,2786.0
05,26,7,26/05/2013,9,2974.0,3064.0
05,26,7,26/05/2013,10,3144.0,3262.0
05,26,7,26/05/2013,11,3198.0,3349.0
05,26,7,26/05/2013,12,3205.0,3357.0
05,26,7,26/05/2013,13,3181.0,3328.0
05,26,7,26/05/2013,14,3108.0,3273.0
05,26,7,26/05/2013,15,3060.0,3222.0
05,26,7,26/05/2013,16,3044.0,3207.0
05,26,7,26/05/2013,17,3069.0,3244.0
05,26,7,26/05/2013,18,3135.0,3308.0
05,26,7,26/05/2013,19,3141.0,3308.0
05,26,7,26/05/2013,20,3112.0,3286.0
05,26,7,26/05/2013,21,3187.0,3310.0
05,26,7,26/05/2013,22,3081.0,3142.0
05,26,7,26/05/2013,23,2832.0,2878.0
05,26,7,26/05/2013,24,2582.0,2624.0
05,27,1,27/05/2013,1,2408.0,2447.0
05,27,1,27/05/2013,2,2306.0,2350.0
05,27,1,27/05/2013,3,2263.0,2289.0
05,27,1,27/05/2013,4,2253.0,2264.0
05,27,1,27/05/2013,5,2282.0,2284.0
05,27,1,27/05/2013,6,2329.0,2323.0
05,27,1,27/05/2013,7,2500.0,2462.0
05,27,1,27/05/2013,8,2725.0,2697.0
05,27,1,27/05/2013,9,2953.0,2974.0
05,27,1,27/05/2013,10,3079.0,3144.0
05,27,1,27/05/2013,11,3110.0,3198.0
05,27,1,27/05/2013,12,3070.0,3205.0
05,27,1,27/05/2013,13,3030.0,3181.0
05,27,1,27/05/2013,14,2969.0,3108.0
05,27,1,27/05/2013,15,2911.0,3060.0
05,27,1,27/05/2013,16,2900.0,3044.0
05,27,1,27/05/2013,17,2964.0,3069.0
05,27,1,27/05/2013,18,3052.0,3135.0
05,27,1,27/05/2013,19,3103.0,3141.0
05,27,1,27/05/2013,20,3126.0,3112.0
05,27,1,27/05/2013,21,3228.0,3187.0
05,27,1,27/05/2013,22,3056.0,3081.0
05,27,1,27/05/2013,23,2723.0,2832.0
05,27,1,27/05/2013,24,2453.0,2582.0
05,28,2,28/05/2013,1,2296.0,2408.0
05,28,2,28/05/2013,2,2229.0,2306.0
05,28,2,28/05/2013,3,2207.0,2263.0
05,28,2,28/05/2013,4,2222.0,2253.0
05,28,2,28/05/2013,5,2310.0,2282.0
05,28,2,28/05/2013,6,2519.0,2329.0
05,28,2,28/05/2013,7,2972.0,2500.0
05,28,2,28/05/2013,8,3249.0,2725.0
05,28,2,28/05/2013,9,3335.0,2953.0
05,28,2,28/05/2013,10,3392.0,3079.0
05,28,2,28/05/2013,11,3450.0,3110.0
05,28,2,28/05/2013,12,3448.0,3070.0
05,28,2,28/05/2013,13,3472.0,3030.0
05,28,2,28/05/2013,14,3492.0,2969.0
05,28,2,28/05/2013,15,3463.0,2911.0
05,28,2,28/05/2013,16,3426.0,2900.0
05,28,2,28/05/2013,17,3423.0,2964.0
05,28,2,28/05/2013,18,3410.0,3052.0
05,28,2,28/05/2013,19,3394.0,3103.0
05,28,2,28/05/2013,20,3383.0,3126.0
05,28,2,28/05/2013,21,3469.0,3228.0
05,28,2,28/05/2013,22,3289.0,3056.0
05,28,2,28/05/2013,23,2938.0,2723.0
05,28,2,28/05/2013,24,2640.0,2453.0
05,29,3,29/05/2013,1,2462.0,2296.0
05,29,3,29/05/2013,2,2367.0,2229.0
05,29,3,29/05/2013,3,2330.0,2207.0
05,29,3,29/05/2013,4,2326.0,2222.0
05,29,3,29/05/2013,5,2418.0,2310.0
05,29,3,29/05/2013,6,2639.0,2519.0
05,29,3,29/05/2013,7,3009.0,2972.0
05,29,3,29/05/2013,8,3303.0,3249.0
05,29,3,29/05/2013,9,3408.0,3335.0
05,29,3,29/05/2013,10,3482.0,3392.0
05,29,3,29/05/2013,11,3543.0,3450.0
05,29,3,29/05/2013,12,3564.0,3448.0
05,29,3,29/05/2013,13,3543.0,3472.0
05,29,3,29/05/2013,14,3552.0,3492.0
05,29,3,29/05/2013,15,3499.0,3463.0
05,29,3,29/05/2013,16,3481.0,3426.0
05,29,3,29/05/2013,17,3526.0,3423.0
05,29,3,29/05/2013,18,3565.0,3410.0
05,29,3,29/05/2013,19,3559.0,3394.0
05,29,3,29/05/2013,20,3533.0,3383.0
05,29,3,29/05/2013,21,3527.0,3469.0
05,29,3,29/05/2013,22,3281.0,3289.0
05,29,3,29/05/2013,23,2930.0,2938.0
05,29,3,29/05/2013,24,2637.0,2640.0
05,30,4,30/05/2013,1,2470.0,2462.0
05,30,4,30/05/2013,2,2384.0,2367.0
05,30,4,30/05/2013,3,2341.0,2330.0
05,30,4,30/05/2013,4,2325.0,2326.0
05,30,4,30/05/2013,5,2390.0,2418.0
05,30,4,30/05/2013,6,2592.0,2639.0
05,30,4,30/05/2013,7,3038.0,3009.0
05,30,4,30/05/2013,8,3371.0,3303.0
05,30,4,30/05/2013,9,3525.0,3408.0
05,30,4,30/05/2013,10,3650.0,3482.0
05,30,4,30/05/2013,11,3753.0,3543.0
05,30,4,30/05/2013,12,3800.0,3564.0
05,30,4,30/05/2013,13,3829.0,3543.0
05,30,4,30/05/2013,14,3874.0,3552.0
05,30,4,30/05/2013,15,3880.0,3499.0
05,30,4,30/05/2013,16,3900.0,3481.0
05,30,4,30/05/2013,17,3913.0,3526.0
05,30,4,30/05/2013,18,3897.0,3565.0
05,30,4,30/05/2013,19,3854.0,3559.0
05,30,4,30/05/2013,20,3837.0,3533.0
05,30,4,30/05/2013,21,3900.0,3527.0
05,30,4,30/05/2013,22,3765.0,3281.0
05,30,4,30/05/2013,23,3348.0,2930.0
05,30,4,30/05/2013,24,2987.0,2637.0
05,31,5,31/05/2013,1,2723.0,2470.0
05,31,5,31/05/2013,2,2592.0,2384.0
05,31,5,31/05/2013,3,2512.0,2341.0
05,31,5,31/05/2013,4,2486.0,2325.0
05,31,5,31/05/2013,5,2557.0,2390.0
05,31,5,31/05/2013,6,2747.0,2592.0
05,31,5,31/05/2013,7,3221.0,3038.0
05,31,5,31/05/2013,8,3505.0,3371.0
05,31,5,31/05/2013,9,3695.0,3525.0
05,31,5,31/05/2013,10,3906.0,3650.0
05,31,5,31/05/2013,11,4070.0,3753.0
05,31,5,31/05/2013,12,4175.0,3800.0
05,31,5,31/05/2013,13,4235.0,3829.0
05,31,5,31/05/2013,14,4295.0,3874.0
05,31,5,31/05/2013,15,4318.0,3880.0
05,31,5,31/05/2013,16,4339.0,3900.0
05,31,5,31/05/2013,17,4335.0,3913.0
05,31,5,31/05/2013,18,4291.0,3897.0
05,31,5,31/05/2013,19,4217.0,3854.0
05,31,5,31/05/2013,20,4135.0,3837.0
05,31,5,31/05/2013,21,4138.0,3900.0
05,31,5,31/05/2013,22,3999.0,3765.0
05,31,5,31/05/2013,23,3630.0,3348.0
05,31,5,31/05/2013,24,3244.0,2987.0
06,01,6,01/06/2013,1,2968.0,2723.0
06,01,6,01/06/2013,2,2801.0,2592.0
06,01,6,01/06/2013,3,2702.0,2512.0
06,01,6,01/06/2013,4,2644.0,2486.0
06,01,6,01/06/2013,5,2635.0,2557.0
06,01,6,01/06/2013,6,2659.0,2747.0
06,01,6,01/06/2013,7,2880.0,3221.0
06,01,6,01/06/2013,8,3218.0,3505.0
06,01,6,01/06/2013,9,3546.0,3695.0
06,01,6,01/06/2013,10,3797.0,3906.0
06,01,6,01/06/2013,11,3965.0,4070.0
06,01,6,01/06/2013,12,4085.0,4175.0
06,01,6,01/06/2013,13,4136.0,4235.0
06,01,6,01/06/2013,14,4144.0,4295.0
06,01,6,01/06/2013,15,4155.0,4318.0
06,01,6,01/06/2013,16,4186.0,4339.0
06,01,6,01/06/2013,17,4207.0,4335.0
06,01,6,01/06/2013,18,4216.0,4291.0
06,01,6,01/06/2013,19,4165.0,4217.0
06,01,6,01/06/2013,20,4063.0,4135.0
06,01,6,01/06/2013,21,4062.0,4138.0
06,01,6,01/06/2013,22,3924.0,3999.0
06,01,6,01/06/2013,23,3617.0,3630.0
06,01,6,01/06/2013,24,3281.0,3244.0
06,02,7,02/06/2013,1,3028.0,2968.0
06,02,7,02/06/2013,2,2866.0,2801.0
06,02,7,02/06/2013,3,2770.0,2702.0
06,02,7,02/06/2013,4,2719.0,2644.0
06,02,7,02/06/2013,5,2696.0,2635.0
06,02,7,02/06/2013,6,2693.0,2659.0
06,02,7,02/06/2013,7,2842.0,2880.0
06,02,7,02/06/2013,8,3137.0,3218.0
06,02,7,02/06/2013,9,3494.0,3546.0
06,02,7,02/06/2013,10,3775.0,3797.0
06,02,7,02/06/2013,11,3957.0,3965.0
06,02,7,02/06/2013,12,4087.0,4085.0
06,02,7,02/06/2013,13,4157.0,4136.0
06,02,7,02/06/2013,14,4182.0,4144.0
06,02,7,02/06/2013,15,4161.0,4155.0
06,02,7,02/06/2013,16,4136.0,4186.0
06,02,7,02/06/2013,17,4100.0,4207.0
06,02,7,02/06/2013,18,4062.0,4216.0
06,02,7,02/06/2013,19,3989.0,4165.0
06,02,7,02/06/2013,20,3912.0,4063.0
06,02,7,02/06/2013,21,3851.0,4062.0
06,02,7,02/06/2013,22,3616.0,3924.0
06,02,7,02/06/2013,23,3281.0,3617.0
06,02,7,02/06/2013,24,2990.0,3281.0
06,03,1,03/06/2013,1,2798.0,3028.0
06,03,1,03/06/2013,2,2688.0,2866.0
06,03,1,03/06/2013,3,2627.0,2770.0
06,03,1,03/06/2013,4,2615.0,2719.0
06,03,1,03/06/2013,5,2684.0,2696.0
06,03,1,03/06/2013,6,2902.0,2693.0
06,03,1,03/06/2013,7,3323.0,2842.0
06,03,1,03/06/2013,8,3598.0,3137.0
06,03,1,03/06/2013,9,3716.0,3494.0
06,03,1,03/06/2013,10,3803.0,3775.0
06,03,1,03/06/2013,11,3864.0,3957.0
06,03,1,03/06/2013,12,3901.0,4087.0
06,03,1,03/06/2013,13,3922.0,4157.0
06,03,1,03/06/2013,14,3984.0,4182.0
06,03,1,03/06/2013,15,3983.0,4161.0
06,03,1,03/06/2013,16,3980.0,4136.0
06,03,1,03/06/2013,17,3981.0,4100.0
06,03,1,03/06/2013,18,3964.0,4062.0
06,03,1,03/06/2013,19,3900.0,3989.0
06,03,1,03/06/2013,20,3787.0,3912.0
06,03,1,03/06/2013,21,3761.0,3851.0
06,03,1,03/06/2013,22,3566.0,3616.0
06,03,1,03/06/2013,23,3169.0,3281.0
06,03,1,03/06/2013,24,2819.0,2990.0
06,04,2,04/06/2013,1,2617.0,2798.0
06,04,2,04/06/2013,2,2490.0,2688.0
06,04,2,04/06/2013,3,2430.0,2627.0
06,04,2,04/06/2013,4,2407.0,2615.0
06,04,2,04/06/2013,5,2460.0,2684.0
06,04,2,04/06/2013,6,2658.0,2902.0
06,04,2,04/06/2013,7,3075.0,3323.0
06,04,2,04/06/2013,8,3342.0,3598.0
06,04,2,04/06/2013,9,3441.0,3716.0
06,04,2,04/06/2013,10,3508.0,3803.0
06,04,2,04/06/2013,11,3542.0,3864.0
06,04,2,04/06/2013,12,3559.0,3901.0
06,04,2,04/06/2013,13,3534.0,3922.0
06,04,2,04/06/2013,14,3544.0,3984.0
06,04,2,04/06/2013,15,3500.0,3983.0
06,04,2,04/06/2013,16,3473.0,3980.0
06,04,2,04/06/2013,17,3478.0,3981.0
06,04,2,04/06/2013,18,3504.0,3964.0
06,04,2,04/06/2013,19,3473.0,3900.0
06,04,2,04/06/2013,20,3438.0,3787.0
06,04,2,04/06/2013,21,3469.0,3761.0
06,04,2,04/06/2013,22,3324.0,3566.0
06,04,2,04/06/2013,23,2971.0,3169.0
06,04,2,04/06/2013,24,2646.0,2819.0
06,05,3,05/06/2013,1,2477.0,2617.0
06,05,3,05/06/2013,2,2388.0,2490.0
06,05,3,05/06/2013,3,2340.0,2430.0
06,05,3,05/06/2013,4,2323.0,2407.0
06,05,3,05/06/2013,5,2388.0,2460.0
06,05,3,05/06/2013,6,2571.0,2658.0
06,05,3,05/06/2013,7,2978.0,3075.0
06,05,3,05/06/2013,8,3257.0,3342.0
06,05,3,05/06/2013,9,3325.0,3441.0
06,05,3,05/06/2013,10,3380.0,3508.0
06,05,3,05/06/2013,11,3456.0,3542.0
06,05,3,05/06/2013,12,3486.0,3559.0
06,05,3,05/06/2013,13,3498.0,3534.0
06,05,3,05/06/2013,14,3525.0,3544.0
06,05,3,05/06/2013,15,3531.0,3500.0
06,05,3,05/06/2013,16,3534.0,3473.0
06,05,3,05/06/2013,17,3547.0,3478.0
06,05,3,05/06/2013,18,3530.0,3504.0
06,05,3,05/06/2013,19,3502.0,3473.0
06,05,3,05/06/2013,20,3467.0,3438.0
06,05,3,05/06/2013,21,3515.0,3469.0
06,05,3,05/06/2013,22,3366.0,3324.0
06,05,3,05/06/2013,23,3005.0,2971.0
06,05,3,05/06/2013,24,2698.0,2646.0
06,06,4,06/06/2013,1,2535.0,2477.0
06,06,4,06/06/2013,2,2441.0,2388.0
06,06,4,06/06/2013,3,2376.0,2340.0
06,06,4,06/06/2013,4,2357.0,2323.0
06,06,4,06/06/2013,5,2442.0,2388.0
06,06,4,06/06/2013,6,2647.0,2571.0
06,06,4,06/06/2013,7,3049.0,2978.0
06,06,4,06/06/2013,8,3350.0,3257.0
06,06,4,06/06/2013,9,3463.0,3325.0
06,06,4,06/06/2013,10,3537.0,3380.0
06,06,4,06/06/2013,11,3598.0,3456.0
06,06,4,06/06/2013,12,3617.0,3486.0
06,06,4,06/06/2013,13,3610.0,3498.0
06,06,4,06/06/2013,14,3630.0,3525.0
06,06,4,06/06/2013,15,3593.0,3531.0
06,06,4,06/06/2013,16,3552.0,3534.0
06,06,4,06/06/2013,17,3543.0,3547.0
06,06,4,06/06/2013,18,3520.0,3530.0
06,06,4,06/06/2013,19,3501.0,3502.0
06,06,4,06/06/2013,20,3470.0,3467.0
06,06,4,06/06/2013,21,3506.0,3515.0
06,06,4,06/06/2013,22,3317.0,3366.0
06,06,4,06/06/2013,23,2979.0,3005.0
06,06,4,06/06/2013,24,2663.0,2698.0
06,07,5,07/06/2013,1,2467.0,2535.0
06,07,5,07/06/2013,2,2364.0,2441.0
06,07,5,07/06/2013,3,2305.0,2376.0
06,07,5,07/06/2013,4,2294.0,2357.0
06,07,5,07/06/2013,5,2374.0,2442.0
06,07,5,07/06/2013,6,2583.0,2647.0
06,07,5,07/06/2013,7,2981.0,3049.0
06,07,5,07/06/2013,8,3281.0,3350.0
06,07,5,07/06/2013,9,3395.0,3463.0
06,07,5,07/06/2013,10,3460.0,3537.0
06,07,5,07/06/2013,11,3512.0,3598.0
06,07,5,07/06/2013,12,3515.0,3617.0
06,07,5,07/06/2013,13,3490.0,3610.0
06,07,5,07/06/2013,14,3461.0,3630.0
06,07,5,07/06/2013,15,3413.0,3593.0
06,07,5,07/06/2013,16,3382.0,3552.0
06,07,5,07/06/2013,17,3402.0,3543.0
06,07,5,07/06/2013,18,3407.0,3520.0
06,07,5,07/06/2013,19,3398.0,3501.0
06,07,5,07/06/2013,20,3343.0,3470.0
06,07,5,07/06/2013,21,3315.0,3506.0
06,07,5,07/06/2013,22,3143.0,3317.0
06,07,5,07/06/2013,23,2867.0,2979.0
06,07,5,07/06/2013,24,2633.0,2663.0
06,08,6,08/06/2013,1,2438.0,2467.0
06,08,6,08/06/2013,2,2342.0,2364.0
06,08,6,08/06/2013,3,2293.0,2305.0
06,08,6,08/06/2013,4,2275.0,2294.0
06,08,6,08/06/2013,5,2308.0,2374.0
06,08,6,08/06/2013,6,2373.0,2583.0
06,08,6,08/06/2013,7,2536.0,2981.0
06,08,6,08/06/2013,8,2805.0,3281.0
06,08,6,08/06/2013,9,3073.0,3395.0
06,08,6,08/06/2013,10,3242.0,3460.0
06,08,6,08/06/2013,11,3327.0,3512.0
06,08,6,08/06/2013,12,3338.0,3515.0
06,08,6,08/06/2013,13,3295.0,3490.0
06,08,6,08/06/2013,14,3251.0,3461.0
06,08,6,08/06/2013,15,3207.0,3413.0
06,08,6,08/06/2013,16,3191.0,3382.0
06,08,6,08/06/2013,17,3217.0,3402.0
06,08,6,08/06/2013,18,3262.0,3407.0
06,08,6,08/06/2013,19,3219.0,3398.0
06,08,6,08/06/2013,20,3170.0,3343.0
06,08,6,08/06/2013,21,3180.0,3315.0
06,08,6,08/06/2013,22,3072.0,3143.0
06,08,6,08/06/2013,23,2818.0,2867.0
06,08,6,08/06/2013,24,2572.0,2633.0
06,09,7,09/06/2013,1,2384.0,2438.0
06,09,7,09/06/2013,2,2258.0,2342.0
06,09,7,09/06/2013,3,2205.0,2293.0
06,09,7,09/06/2013,4,2172.0,2275.0
06,09,7,09/06/2013,5,2183.0,2308.0
06,09,7,09/06/2013,6,2208.0,2373.0
06,09,7,09/06/2013,7,2362.0,2536.0
06,09,7,09/06/2013,8,2621.0,2805.0
06,09,7,09/06/2013,9,2906.0,3073.0
06,09,7,09/06/2013,10,3097.0,3242.0
06,09,7,09/06/2013,11,3203.0,3327.0
06,09,7,09/06/2013,12,3238.0,3338.0
06,09,7,09/06/2013,13,3226.0,3295.0
06,09,7,09/06/2013,14,3188.0,3251.0
06,09,7,09/06/2013,15,3158.0,3207.0
06,09,7,09/06/2013,16,3167.0,3191.0
06,09,7,09/06/2013,17,3244.0,3217.0
06,09,7,09/06/2013,18,3328.0,3262.0
06,09,7,09/06/2013,19,3363.0,3219.0
06,09,7,09/06/2013,20,3348.0,3170.0
06,09,7,09/06/2013,21,3370.0,3180.0
06,09,7,09/06/2013,22,3245.0,3072.0
06,09,7,09/06/2013,23,2906.0,2818.0
06,09,7,09/06/2013,24,2613.0,2572.0
06,10,1,10/06/2013,1,2424.0,2384.0
06,10,1,10/06/2013,2,2325.0,2258.0
06,10,1,10/06/2013,3,2293.0,2205.0
06,10,1,10/06/2013,4,2283.0,2172.0
06,10,1,10/06/2013,5,2364.0,2183.0
06,10,1,10/06/2013,6,2564.0,2208.0
06,10,1,10/06/2013,7,2966.0,2362.0
06,10,1,10/06/2013,8,3272.0,2621.0
06,10,1,10/06/2013,9,3414.0,2906.0
06,10,1,10/06/2013,10,3503.0,3097.0
06,10,1,10/06/2013,11,3589.0,3203.0
06,10,1,10/06/2013,12,3611.0,3238.0
06,10,1,10/06/2013,13,3607.0,3226.0
06,10,1,10/06/2013,14,3627.0,3188.0
06,10,1,10/06/2013,15,3584.0,3158.0
06,10,1,10/06/2013,16,3536.0,3167.0
06,10,1,10/06/2013,17,3529.0,3244.0
06,10,1,10/06/2013,18,3585.0,3328.0
06,10,1,10/06/2013,19,3597.0,3363.0
06,10,1,10/06/2013,20,3559.0,3348.0
06,10,1,10/06/2013,21,3531.0,3370.0
06,10,1,10/06/2013,22,3304.0,3245.0
06,10,1,10/06/2013,23,2954.0,2906.0
06,10,1,10/06/2013,24,2649.0,2613.0
06,11,2,11/06/2013,1,2443.0,2424.0
06,11,2,11/06/2013,2,2361.0,2325.0
06,11,2,11/06/2013,3,2312.0,2293.0
06,11,2,11/06/2013,4,2303.0,2283.0
06,11,2,11/06/2013,5,2372.0,2364.0
06,11,2,11/06/2013,6,2596.0,2564.0
06,11,2,11/06/2013,7,3000.0,2966.0
06,11,2,11/06/2013,8,3286.0,3272.0
06,11,2,11/06/2013,9,3401.0,3414.0
06,11,2,11/06/2013,10,3484.0,3503.0
06,11,2,11/06/2013,11,3551.0,3589.0
06,11,2,11/06/2013,12,3561.0,3611.0
06,11,2,11/06/2013,13,3538.0,3607.0
06,11,2,11/06/2013,14,3531.0,3627.0
06,11,2,11/06/2013,15,3499.0,3584.0
06,11,2,11/06/2013,16,3469.0,3536.0
06,11,2,11/06/2013,17,3515.0,3529.0
06,11,2,11/06/2013,18,3570.0,3585.0
06,11,2,11/06/2013,19,3564.0,3597.0
06,11,2,11/06/2013,20,3528.0,3559.0
06,11,2,11/06/2013,21,3470.0,3531.0
06,11,2,11/06/2013,22,3260.0,3304.0
06,11,2,11/06/2013,23,2932.0,2954.0
06,11,2,11/06/2013,24,2660.0,2649.0
06,12,3,12/06/2013,1,2470.0,2443.0
06,12,3,12/06/2013,2,2384.0,2361.0
06,12,3,12/06/2013,3,2327.0,2312.0
06,12,3,12/06/2013,4,2334.0,2303.0
06,12,3,12/06/2013,5,2427.0,2372.0
06,12,3,12/06/2013,6,2636.0,2596.0
06,12,3,12/06/2013,7,3036.0,3000.0
06,12,3,12/06/2013,8,3311.0,3286.0
06,12,3,12/06/2013,9,3429.0,3401.0
06,12,3,12/06/2013,10,3501.0,3484.0
06,12,3,12/06/2013,11,3556.0,3551.0
06,12,3,12/06/2013,12,3589.0,3561.0
06,12,3,12/06/2013,13,3556.0,3538.0
06,12,3,12/06/2013,14,3554.0,3531.0
06,12,3,12/06/2013,15,3517.0,3499.0
06,12,3,12/06/2013,16,3485.0,3469.0
06,12,3,12/06/2013,17,3479.0,3515.0
06,12,3,12/06/2013,18,3491.0,3570.0
06,12,3,12/06/2013,19,3502.0,3564.0
06,12,3,12/06/2013,20,3450.0,3528.0
06,12,3,12/06/2013,21,3457.0,3470.0
06,12,3,12/06/2013,22,3310.0,3260.0
06,12,3,12/06/2013,23,2999.0,2932.0
06,12,3,12/06/2013,24,2700.0,2660.0
06,13,4,13/06/2013,1,2499.0,2470.0
06,13,4,13/06/2013,2,2380.0,2384.0
06,13,4,13/06/2013,3,2320.0,2327.0
06,13,4,13/06/2013,4,2319.0,2334.0
06,13,4,13/06/2013,5,2406.0,2427.0
06,13,4,13/06/2013,6,2607.0,2636.0
06,13,4,13/06/2013,7,3002.0,3036.0
06,13,4,13/06/2013,8,3286.0,3311.0
06,13,4,13/06/2013,9,3402.0,3429.0
06,13,4,13/06/2013,10,3485.0,3501.0
06,13,4,13/06/2013,11,3548.0,3556.0
06,13,4,13/06/2013,12,3562.0,3589.0
06,13,4,13/06/2013,13,3545.0,3556.0
06,13,4,13/06/2013,14,3565.0,3554.0
06,13,4,13/06/2013,15,3518.0,3517.0
06,13,4,13/06/2013,16,3478.0,3485.0
06,13,4,13/06/2013,17,3493.0,3479.0
06,13,4,13/06/2013,18,3501.0,3491.0
