monthofyear,dayofmonth,weekday,Date,Hour,load,prevload,T
02,26,7,26-02-2012,3,2559.0,2441.0,23.0
02,26,7,26-02-2012,4,2563.0,2424.0,22.33
02,26,7,26-02-2012,5,2599.0,2469.0,21.33
02,26,7,26-02-2012,6,2691.0,2581.0,20.33
02,26,7,26-02-2012,7,2833.0,2759.0,19.33
02,26,7,26-02-2012,8,3028.0,2953.0,19.33
02,26,7,26-02-2012,9,3293.0,3165.0,21.0
02,26,7,26-02-2012,10,3385.0,3333.0,22.67
02,26,7,26-02-2012,11,3433.0,3401.0,25.33
02,26,7,26-02-2012,12,3428.0,3409.0,27.0
02,26,7,26-02-2012,13,3397.0,3370.0,30.0
02,26,7,26-02-2012,14,3327.0,3338.0,31.33
02,26,7,26-02-2012,15,3251.0,3311.0,32.67
02,26,7,26-02-2012,16,3265.0,3312.0,32.33
02,26,7,26-02-2012,17,3378.0,3400.0,31.67
02,26,7,26-02-2012,18,3647.0,3659.0,30.0
02,26,7,26-02-2012,19,3840.0,3770.0,27.67
02,26,7,26-02-2012,20,3726.0,3649.0,26.33
02,26,7,26-02-2012,21,3529.0,3466.0,25.0
02,26,7,26-02-2012,22,3283.0,3283.0,24.0
02,26,7,26-02-2012,23,3016.0,3024.0,23.33
02,26,7,26-02-2012,24,2823.0,2839.0,21.33
02,27,1,27-02-2012,1,2687.0,2689.0,20.0
02,27,1,27-02-2012,2,2635.0,2603.0,18.67
02,27,1,27-02-2012,3,2612.0,2559.0,17.0
02,27,1,27-02-2012,4,2630.0,2563.0,16.67
02,27,1,27-02-2012,5,2739.0,2599.0,16.67
02,27,1,27-02-2012,6,3007.0,2691.0,16.67
02,27,1,27-02-2012,7,3392.0,2833.0,16.67
02,27,1,27-02-2012,8,3601.0,3028.0,16.67
02,27,1,27-02-2012,9,3672.0,3293.0,21.67
02,27,1,27-02-2012,10,3701.0,3385.0,25.33
02,27,1,27-02-2012,11,3694.0,3433.0,30.67
02,27,1,27-02-2012,12,3675.0,3428.0,32.33
02,27,1,27-02-2012,13,3651.0,3397.0,34.67
02,27,1,27-02-2012,14,3641.0,3327.0,36.33
02,27,1,27-02-2012,15,3579.0,3251.0,38.0
02,27,1,27-02-2012,16,3543.0,3265.0,39.33
02,27,1,27-02-2012,17,3623.0,3378.0,39.67
02,27,1,27-02-2012,18,3854.0,3647.0,39.0
02,27,1,27-02-2012,19,3966.0,3840.0,38.0
02,27,1,27-02-2012,20,3845.0,3726.0,37.67
02,27,1,27-02-2012,21,3626.0,3529.0,36.67
02,27,1,27-02-2012,22,3355.0,3283.0,34.33
02,27,1,27-02-2012,23,3070.0,3016.0,31.67
02,27,1,27-02-2012,24,2837.0,2823.0,32.67
02,28,2,28-02-2012,1,2681.0,2687.0,32.0
02,28,2,28-02-2012,2,2584.0,2635.0,31.0
02,28,2,28-02-2012,3,2539.0,2612.0,35.0
02,28,2,28-02-2012,4,2535.0,2630.0,34.67
02,28,2,28-02-2012,5,2626.0,2739.0,32.67
02,28,2,28-02-2012,6,2916.0,3007.0,31.33
02,28,2,28-02-2012,7,3316.0,3392.0,29.33
02,28,2,28-02-2012,8,3524.0,3601.0,31.33
02,28,2,28-02-2012,9,3594.0,3672.0,32.33
02,28,2,28-02-2012,10,3615.0,3701.0,31.67
02,28,2,28-02-2012,11,3600.0,3694.0,32.67
02,28,2,28-02-2012,12,3579.0,3675.0,33.0
02,28,2,28-02-2012,13,3506.0,3651.0,33.33
02,28,2,28-02-2012,14,3478.0,3641.0,34.33
02,28,2,28-02-2012,15,3429.0,3579.0,34.67
02,28,2,28-02-2012,16,3406.0,3543.0,34.67
02,28,2,28-02-2012,17,3477.0,3623.0,33.33
02,28,2,28-02-2012,18,3742.0,3854.0,32.0
02,28,2,28-02-2012,19,3927.0,3966.0,30.0
02,28,2,28-02-2012,20,3858.0,3845.0,28.67
02,28,2,28-02-2012,21,3687.0,3626.0,27.33
02,28,2,28-02-2012,22,3420.0,3355.0,25.0
02,28,2,28-02-2012,23,3122.0,3070.0,24.33
02,28,2,28-02-2012,24,2875.0,2837.0,23.0
02,29,3,29-02-2012,1,2741.0,2681.0,22.67
02,29,3,29-02-2012,2,2669.0,2584.0,21.0
02,29,3,29-02-2012,3,2632.0,2539.0,22.0
02,29,3,29-02-2012,4,2635.0,2535.0,22.67
02,29,3,29-02-2012,5,2735.0,2626.0,23.0
02,29,3,29-02-2012,6,3002.0,2916.0,23.0
02,29,3,29-02-2012,7,3395.0,3316.0,22.67
02,29,3,29-02-2012,8,3595.0,3524.0,24.33
02,29,3,29-02-2012,9,3641.0,3594.0,25.33
02,29,3,29-02-2012,10,3638.0,3615.0,27.33
02,29,3,29-02-2012,11,3650.0,3600.0,29.67
02,29,3,29-02-2012,12,3640.0,3579.0,31.0
02,29,3,29-02-2012,13,3606.0,3506.0,32.0
02,29,3,29-02-2012,14,3613.0,3478.0,31.67
02,29,3,29-02-2012,15,3609.0,3429.0,31.33
02,29,3,29-02-2012,16,3602.0,3406.0,31.33
02,29,3,29-02-2012,17,3672.0,3477.0,31.33
02,29,3,29-02-2012,18,3893.0,3742.0,30.33
02,29,3,29-02-2012,19,4012.0,3927.0,30.67
02,29,3,29-02-2012,20,3910.0,3858.0,31.0
02,29,3,29-02-2012,21,3726.0,3687.0,31.67
02,29,3,29-02-2012,22,3462.0,3420.0,31.67
02,29,3,29-02-2012,23,3148.0,3122.0,30.67
02,29,3,29-02-2012,24,2915.0,2875.0,30.33
03,01,4,01-03-2012,1,2764.0,2741.0,30.67
03,01,4,01-03-2012,2,2690.0,2669.0,30.0
03,01,4,01-03-2012,3,2642.0,2632.0,30.33
03,01,4,01-03-2012,4,2650.0,2635.0,29.67
03,01,4,01-03-2012,5,2731.0,2735.0,29.67
03,01,4,01-03-2012,6,2965.0,3002.0,28.67
03,01,4,01-03-2012,7,3309.0,3395.0,28.67
03,01,4,01-03-2012,8,3526.0,3595.0,27.33
03,01,4,01-03-2012,9,3665.0,3641.0,26.0
03,01,4,01-03-2012,10,3770.0,3638.0,27.0
03,01,4,01-03-2012,11,3853.0,3650.0,26.0
03,01,4,01-03-2012,12,3888.0,3640.0,26.0
03,01,4,01-03-2012,13,3886.0,3606.0,25.67
03,01,4,01-03-2012,14,3853.0,3613.0,25.67
03,01,4,01-03-2012,15,3795.0,3609.0,26.33
03,01,4,01-03-2012,16,3745.0,3602.0,26.67
03,01,4,01-03-2012,17,3786.0,3672.0,26.33
03,01,4,01-03-2012,18,3987.0,3893.0,26.0
03,01,4,01-03-2012,19,4115.0,4012.0,25.33
03,01,4,01-03-2012,20,3996.0,3910.0,24.67
03,01,4,01-03-2012,21,3798.0,3726.0,24.0
03,01,4,01-03-2012,22,3514.0,3462.0,23.0
03,01,4,01-03-2012,23,3200.0,3148.0,23.0
03,01,4,01-03-2012,24,2951.0,2915.0,22.67
03,02,5,02-03-2012,1,2814.0,2764.0,22.33
03,02,5,02-03-2012,2,2716.0,2690.0,21.67
03,02,5,02-03-2012,3,2655.0,2642.0,21.67
03,02,5,02-03-2012,4,2673.0,2650.0,21.33
03,02,5,02-03-2012,5,2752.0,2731.0,20.67
03,02,5,02-03-2012,6,3026.0,2965.0,21.0
03,02,5,02-03-2012,7,3391.0,3309.0,20.67
03,02,5,02-03-2012,8,3605.0,3526.0,21.0
03,02,5,02-03-2012,9,3677.0,3665.0,21.67
03,02,5,02-03-2012,10,3692.0,3770.0,23.33
03,02,5,02-03-2012,11,3696.0,3853.0,25.67
03,02,5,02-03-2012,12,3666.0,3888.0,26.0
03,02,5,02-03-2012,13,3609.0,3886.0,27.67
03,02,5,02-03-2012,14,3583.0,3853.0,28.67
03,02,5,02-03-2012,15,3523.0,3795.0,29.33
03,02,5,02-03-2012,16,3496.0,3745.0,30.0
03,02,5,02-03-2012,17,3555.0,3786.0,30.33
03,02,5,02-03-2012,18,3748.0,3987.0,30.33
03,02,5,02-03-2012,19,3858.0,4115.0,29.33
03,02,5,02-03-2012,20,3764.0,3996.0,29.33
03,02,5,02-03-2012,21,3609.0,3798.0,29.0
03,02,5,02-03-2012,22,3400.0,3514.0,30.0
03,02,5,02-03-2012,23,3129.0,3200.0,30.33
03,02,5,02-03-2012,24,2871.0,2951.0,30.67
03,03,6,03-03-2012,1,2725.0,2814.0,30.67
03,03,6,03-03-2012,2,2636.0,2716.0,30.0
03,03,6,03-03-2012,3,2576.0,2655.0,30.0
03,03,6,03-03-2012,4,2550.0,2673.0,30.33
03,03,6,03-03-2012,5,2570.0,2752.0,32.67
03,03,6,03-03-2012,6,2668.0,3026.0,33.67
03,03,6,03-03-2012,7,2842.0,3391.0,34.33
03,03,6,03-03-2012,8,3050.0,3605.0,35.33
03,03,6,03-03-2012,9,3295.0,3677.0,36.33
03,03,6,03-03-2012,10,3468.0,3692.0,36.67
03,03,6,03-03-2012,11,3529.0,3696.0,37.0
03,03,6,03-03-2012,12,3562.0,3666.0,38.0
03,03,6,03-03-2012,13,3493.0,3609.0,38.0
03,03,6,03-03-2012,14,3380.0,3583.0,39.33
03,03,6,03-03-2012,15,3266.0,3523.0,40.33
03,03,6,03-03-2012,16,3209.0,3496.0,41.0
03,03,6,03-03-2012,17,3264.0,3555.0,41.0
03,03,6,03-03-2012,18,3487.0,3748.0,40.67
03,03,6,03-03-2012,19,3664.0,3858.0,39.0
03,03,6,03-03-2012,20,3563.0,3764.0,38.67
03,03,6,03-03-2012,21,3427.0,3609.0,38.67
03,03,6,03-03-2012,22,3221.0,3400.0,38.0
03,03,6,03-03-2012,23,2968.0,3129.0,37.33
03,03,6,03-03-2012,24,2746.0,2871.0,38.0
03,04,7,04-03-2012,1,2592.0,2725.0,37.67
03,04,7,04-03-2012,2,2499.0,2636.0,37.0
03,04,7,04-03-2012,3,2451.0,2576.0,36.0
03,04,7,04-03-2012,4,2436.0,2550.0,35.33
03,04,7,04-03-2012,5,2464.0,2570.0,32.0
03,04,7,04-03-2012,6,2548.0,2668.0,31.67
03,04,7,04-03-2012,7,2686.0,2842.0,30.33
03,04,7,04-03-2012,8,2881.0,3050.0,29.33
03,04,7,04-03-2012,9,3113.0,3295.0,30.0
03,04,7,04-03-2012,10,3274.0,3468.0,31.33
03,04,7,04-03-2012,11,3324.0,3529.0,32.33
03,04,7,04-03-2012,12,3324.0,3562.0,33.67
03,04,7,04-03-2012,13,3297.0,3493.0,35.33
03,04,7,04-03-2012,14,3229.0,3380.0,35.67
03,04,7,04-03-2012,15,3190.0,3266.0,35.33
03,04,7,04-03-2012,16,3185.0,3209.0,35.67
03,04,7,04-03-2012,17,3279.0,3264.0,36.0
03,04,7,04-03-2012,18,3526.0,3487.0,35.33
03,04,7,04-03-2012,19,3728.0,3664.0,32.67
03,04,7,04-03-2012,20,3641.0,3563.0,31.67
03,04,7,04-03-2012,21,3446.0,3427.0,27.33
03,04,7,04-03-2012,22,3186.0,3221.0,27.33
03,04,7,04-03-2012,23,2903.0,2968.0,26.0
03,04,7,04-03-2012,24,2689.0,2746.0,24.33
03,05,1,05-03-2012,1,2598.0,2592.0,25.0
03,05,1,05-03-2012,2,2549.0,2499.0,24.33
03,05,1,05-03-2012,3,2540.0,2451.0,24.33
03,05,1,05-03-2012,4,2576.0,2436.0,22.67
03,05,1,05-03-2012,5,2678.0,2464.0,21.67
03,05,1,05-03-2012,6,2981.0,2548.0,21.33
03,05,1,05-03-2012,7,3421.0,2686.0,19.67
03,05,1,05-03-2012,8,3630.0,2881.0,19.0
03,05,1,05-03-2012,9,3684.0,3113.0,19.33
03,05,1,05-03-2012,10,3708.0,3274.0,19.33
03,05,1,05-03-2012,11,3719.0,3324.0,20.33
03,05,1,05-03-2012,12,3692.0,3324.0,22.0
03,05,1,05-03-2012,13,3631.0,3297.0,22.67
03,05,1,05-03-2012,14,3575.0,3229.0,24.33
03,05,1,05-03-2012,15,3510.0,3190.0,26.0
03,05,1,05-03-2012,16,3494.0,3185.0,26.67
03,05,1,05-03-2012,17,3578.0,3279.0,26.67
03,05,1,05-03-2012,18,3815.0,3526.0,25.67
03,05,1,05-03-2012,19,4060.0,3728.0,23.33
03,05,1,05-03-2012,20,3972.0,3641.0,21.67
03,05,1,05-03-2012,21,3817.0,3446.0,19.67
03,05,1,05-03-2012,22,3545.0,3186.0,19.0
03,05,1,05-03-2012,23,3210.0,2903.0,17.33
03,05,1,05-03-2012,24,2952.0,2689.0,18.0
03,06,2,06-03-2012,1,2827.0,2598.0,16.67
03,06,2,06-03-2012,2,2769.0,2549.0,14.67
03,06,2,06-03-2012,3,2736.0,2540.0,13.33
03,06,2,06-03-2012,4,2753.0,2576.0,12.67
03,06,2,06-03-2012,5,2864.0,2678.0,12.33
03,06,2,06-03-2012,6,3155.0,2981.0,11.33
03,06,2,06-03-2012,7,3580.0,3421.0,11.0
03,06,2,06-03-2012,8,3758.0,3630.0,10.33
03,06,2,06-03-2012,9,3747.0,3684.0,14.67
03,06,2,06-03-2012,10,3704.0,3708.0,18.67
03,06,2,06-03-2012,11,3680.0,3719.0,21.33
03,06,2,06-03-2012,12,3635.0,3692.0,24.33
03,06,2,06-03-2012,13,3563.0,3631.0,26.33
03,06,2,06-03-2012,14,3528.0,3575.0,29.33
03,06,2,06-03-2012,15,3481.0,3510.0,31.0
03,06,2,06-03-2012,16,3453.0,3494.0,32.33
03,06,2,06-03-2012,17,3510.0,3578.0,32.67
03,06,2,06-03-2012,18,3731.0,3815.0,33.0
03,06,2,06-03-2012,19,3988.0,4060.0,31.67
03,06,2,06-03-2012,20,3928.0,3972.0,29.0
03,06,2,06-03-2012,21,3767.0,3817.0,27.33
03,06,2,06-03-2012,22,3477.0,3545.0,25.33
03,06,2,06-03-2012,23,3151.0,3210.0,24.67
03,06,2,06-03-2012,24,2882.0,2952.0,25.0
03,07,3,07-03-2012,1,2762.0,2827.0,25.0
03,07,3,07-03-2012,2,2694.0,2769.0,24.33
03,07,3,07-03-2012,3,2657.0,2736.0,23.67
03,07,3,07-03-2012,4,2660.0,2753.0,25.0
03,07,3,07-03-2012,5,2750.0,2864.0,28.33
03,07,3,07-03-2012,6,3041.0,3155.0,29.0
03,07,3,07-03-2012,7,3454.0,3580.0,27.67
03,07,3,07-03-2012,8,3633.0,3758.0,28.33
03,07,3,07-03-2012,9,3605.0,3747.0,32.33
03,07,3,07-03-2012,10,3566.0,3704.0,37.33
03,07,3,07-03-2012,11,3541.0,3680.0,40.0
03,07,3,07-03-2012,12,3479.0,3635.0,42.67
03,07,3,07-03-2012,13,3427.0,3563.0,46.33
03,07,3,07-03-2012,14,3405.0,3528.0,49.0
03,07,3,07-03-2012,15,3341.0,3481.0,51.33
03,07,3,07-03-2012,16,3309.0,3453.0,52.67
03,07,3,07-03-2012,17,3366.0,3510.0,53.33
03,07,3,07-03-2012,18,3594.0,3731.0,53.0
03,07,3,07-03-2012,19,3858.0,3988.0,49.33
03,07,3,07-03-2012,20,3778.0,3928.0,49.0
03,07,3,07-03-2012,21,3592.0,3767.0,48.67
03,07,3,07-03-2012,22,3320.0,3477.0,48.33
03,07,3,07-03-2012,23,2985.0,3151.0,47.0
03,07,3,07-03-2012,24,2723.0,2882.0,47.0
03,08,4,08-03-2012,1,2573.0,2762.0,46.67
03,08,4,08-03-2012,2,2502.0,2694.0,46.33
03,08,4,08-03-2012,3,2460.0,2657.0,46.0
03,08,4,08-03-2012,4,2457.0,2660.0,44.33
03,08,4,08-03-2012,5,2543.0,2750.0,45.0
03,08,4,08-03-2012,6,2833.0,3041.0,45.33
03,08,4,08-03-2012,7,3247.0,3454.0,46.33
03,08,4,08-03-2012,8,3444.0,3633.0,45.67
03,08,4,08-03-2012,9,3457.0,3605.0,49.67
03,08,4,08-03-2012,10,3453.0,3566.0,52.0
03,08,4,08-03-2012,11,3447.0,3541.0,54.33
03,08,4,08-03-2012,12,3442.0,3479.0,57.33
03,08,4,08-03-2012,13,3399.0,3427.0,58.33
03,08,4,08-03-2012,14,3383.0,3405.0,60.33
03,08,4,08-03-2012,15,3355.0,3341.0,61.33
03,08,4,08-03-2012,16,3344.0,3309.0,60.67
03,08,4,08-03-2012,17,3418.0,3366.0,58.67
03,08,4,08-03-2012,18,3627.0,3594.0,57.0
03,08,4,08-03-2012,19,3770.0,3858.0,56.0
03,08,4,08-03-2012,20,3677.0,3778.0,56.33
03,08,4,08-03-2012,21,3501.0,3592.0,55.33
03,08,4,08-03-2012,22,3228.0,3320.0,53.0
03,08,4,08-03-2012,23,2877.0,2985.0,51.33
03,08,4,08-03-2012,24,2616.0,2723.0,51.0
03,09,5,09-03-2012,1,2468.0,2573.0,50.67
03,09,5,09-03-2012,2,2417.0,2502.0,47.0
03,09,5,09-03-2012,3,2380.0,2460.0,43.0
03,09,5,09-03-2012,4,2382.0,2457.0,40.0
03,09,5,09-03-2012,5,2471.0,2543.0,37.33
03,09,5,09-03-2012,6,2750.0,2833.0,36.0
03,09,5,09-03-2012,7,3197.0,3247.0,34.0
03,09,5,09-03-2012,8,3430.0,3444.0,33.33
03,09,5,09-03-2012,9,3470.0,3457.0,33.0
03,09,5,09-03-2012,10,3487.0,3453.0,35.0
03,09,5,09-03-2012,11,3488.0,3447.0,34.67
03,09,5,09-03-2012,12,3466.0,3442.0,36.67
03,09,5,09-03-2012,13,3415.0,3399.0,37.0
03,09,5,09-03-2012,14,3383.0,3383.0,37.67
03,09,5,09-03-2012,15,3326.0,3355.0,39.33
03,09,5,09-03-2012,16,3312.0,3344.0,40.0
03,09,5,09-03-2012,17,3356.0,3418.0,39.33
03,09,5,09-03-2012,18,3502.0,3627.0,38.67
03,09,5,09-03-2012,19,3693.0,3770.0,35.67
03,09,5,09-03-2012,20,3612.0,3677.0,32.67
03,09,5,09-03-2012,21,3479.0,3501.0,31.0
03,09,5,09-03-2012,22,3294.0,3228.0,30.0
03,09,5,09-03-2012,23,3029.0,2877.0,30.33
03,09,5,09-03-2012,24,2769.0,2616.0,29.67
03,10,6,10-03-2012,1,2602.0,2468.0,29.67
03,10,6,10-03-2012,2,2529.0,2417.0,28.33
03,10,6,10-03-2012,3,2489.0,2380.0,29.33
03,10,6,10-03-2012,4,2479.0,2382.0,29.33
03,10,6,10-03-2012,5,2530.0,2471.0,28.67
03,10,6,10-03-2012,6,2645.0,2750.0,28.33
03,10,6,10-03-2012,7,2836.0,3197.0,27.67
03,10,6,10-03-2012,8,3076.0,3430.0,26.67
03,10,6,10-03-2012,9,3262.0,3470.0,26.0
03,10,6,10-03-2012,10,3382.0,3487.0,26.33
03,10,6,10-03-2012,11,3382.0,3488.0,28.0
03,10,6,10-03-2012,12,3362.0,3466.0,29.33
03,10,6,10-03-2012,13,3293.0,3415.0,30.33
03,10,6,10-03-2012,14,3220.0,3383.0,32.33
03,10,6,10-03-2012,15,3162.0,3326.0,34.0
03,10,6,10-03-2012,16,3147.0,3312.0,35.67
03,10,6,10-03-2012,17,3211.0,3356.0,36.33
03,10,6,10-03-2012,18,3390.0,3502.0,37.0
03,10,6,10-03-2012,19,3606.0,3693.0,35.0
03,10,6,10-03-2012,20,3526.0,3612.0,33.0
03,10,6,10-03-2012,21,3393.0,3479.0,30.33
03,10,6,10-03-2012,22,3189.0,3294.0,28.67
03,10,6,10-03-2012,23,2936.0,3029.0,28.0
03,10,6,10-03-2012,24,2731.0,2769.0,28.33
03,11,7,11-03-2012,1,2591.0,2602.0,28.0
03,11,7,11-03-2012,2,2552.0,2529.0,28.33
03,11,7,11-03-2012,3,2513.0,2489.0,28.67
03,11,7,11-03-2012,4,2489.0,2479.0,29.67
03,11,7,11-03-2012,5,2477.0,2530.0,29.0
03,11,7,11-03-2012,6,2517.0,2645.0,30.0
03,11,7,11-03-2012,7,2632.0,2836.0,29.67
03,11,7,11-03-2012,8,2796.0,3076.0,29.67
03,11,7,11-03-2012,9,3004.0,3262.0,30.67
03,11,7,11-03-2012,10,3178.0,3382.0,33.67
03,11,7,11-03-2012,11,3240.0,3382.0,37.0
03,11,7,11-03-2012,12,3227.0,3362.0,41.33
03,11,7,11-03-2012,13,3200.0,3293.0,44.67
03,11,7,11-03-2012,14,3128.0,3220.0,47.33
03,11,7,11-03-2012,15,3045.0,3162.0,50.67
03,11,7,11-03-2012,16,2996.0,3147.0,51.67
03,11,7,11-03-2012,17,3020.0,3211.0,53.33
03,11,7,11-03-2012,18,3122.0,3390.0,54.67
03,11,7,11-03-2012,19,3288.0,3606.0,54.0
03,11,7,11-03-2012,20,3523.0,3526.0,50.0
03,11,7,11-03-2012,21,3417.0,3393.0,45.67
03,11,7,11-03-2012,22,3156.0,3189.0,44.33
03,11,7,11-03-2012,23,2879.0,2936.0,41.0
03,11,7,11-03-2012,24,2580.0,2731.0,39.67
03,12,1,12-03-2012,1,2464.0,2591.0,37.67
03,12,1,12-03-2012,2,2378.0,2552.0,35.33
03,12,1,12-03-2012,3,2360.0,2513.0,33.67
03,12,1,12-03-2012,4,2373.0,2489.0,33.67
03,12,1,12-03-2012,5,2454.0,2477.0,32.67
03,12,1,12-03-2012,6,2748.0,2517.0,31.0
03,12,1,12-03-2012,7,3251.0,2632.0,32.33
03,12,1,12-03-2012,8,3500.0,2796.0,31.67
03,12,1,12-03-2012,9,3517.0,3004.0,32.33
03,12,1,12-03-2012,10,3491.0,3178.0,39.33
03,12,1,12-03-2012,11,3498.0,3240.0,48.33
03,12,1,12-03-2012,12,3494.0,3227.0,55.33
03,12,1,12-03-2012,13,3427.0,3200.0,59.33
03,12,1,12-03-2012,14,3394.0,3128.0,60.67
03,12,1,12-03-2012,15,3321.0,3045.0,63.0
03,12,1,12-03-2012,16,3264.0,2996.0,62.67
03,12,1,12-03-2012,17,3255.0,3020.0,63.0
03,12,1,12-03-2012,18,3329.0,3122.0,62.33
03,12,1,12-03-2012,19,3465.0,3288.0,60.0
03,12,1,12-03-2012,20,3616.0,3523.0,54.33
03,12,1,12-03-2012,21,3488.0,3417.0,51.67
03,12,1,12-03-2012,22,3213.0,3156.0,49.67
03,12,1,12-03-2012,23,2876.0,2879.0,49.0
03,12,1,12-03-2012,24,2592.0,2580.0,47.33
03,13,2,13-03-2012,1,2415.0,2464.0,47.0
03,13,2,13-03-2012,2,2307.0,2378.0,46.67
03,13,2,13-03-2012,3,2280.0,2360.0,46.67
03,13,2,13-03-2012,4,2283.0,2373.0,45.33
03,13,2,13-03-2012,5,2364.0,2454.0,46.0
03,13,2,13-03-2012,6,2631.0,2748.0,48.0
03,13,2,13-03-2012,7,3112.0,3251.0,47.67
03,13,2,13-03-2012,8,3363.0,3500.0,47.33
03,13,2,13-03-2012,9,3423.0,3517.0,48.0
03,13,2,13-03-2012,10,3438.0,3491.0,49.33
03,13,2,13-03-2012,11,3442.0,3498.0,51.0
03,13,2,13-03-2012,12,3428.0,3494.0,53.0
03,13,2,13-03-2012,13,3392.0,3427.0,56.67
03,13,2,13-03-2012,14,3378.0,3394.0,61.67
03,13,2,13-03-2012,15,3332.0,3321.0,63.67
03,13,2,13-03-2012,16,3311.0,3264.0,63.67
03,13,2,13-03-2012,17,3328.0,3255.0,62.67
03,13,2,13-03-2012,18,3379.0,3329.0,60.33
03,13,2,13-03-2012,19,3461.0,3465.0,60.0
03,13,2,13-03-2012,20,3610.0,3616.0,57.0
03,13,2,13-03-2012,21,3501.0,3488.0,53.33
03,13,2,13-03-2012,22,3224.0,3213.0,51.0
03,13,2,13-03-2012,23,2864.0,2876.0,49.67
03,13,2,13-03-2012,24,2580.0,2592.0,49.67
03,14,3,14-03-2012,1,2407.0,2415.0,49.33
03,14,3,14-03-2012,2,2313.0,2307.0,49.0
03,14,3,14-03-2012,3,2279.0,2280.0,48.33
03,14,3,14-03-2012,4,2291.0,2283.0,47.67
03,14,3,14-03-2012,5,2367.0,2364.0,44.67
03,14,3,14-03-2012,6,2633.0,2631.0,43.33
03,14,3,14-03-2012,7,3132.0,3112.0,41.67
03,14,3,14-03-2012,8,3370.0,3363.0,41.0
03,14,3,14-03-2012,9,3403.0,3423.0,41.67
03,14,3,14-03-2012,10,3428.0,3438.0,42.0
03,14,3,14-03-2012,11,3473.0,3442.0,43.0
03,14,3,14-03-2012,12,3485.0,3428.0,44.0
03,14,3,14-03-2012,13,3439.0,3392.0,45.67
03,14,3,14-03-2012,14,3429.0,3378.0,45.67
03,14,3,14-03-2012,15,3390.0,3332.0,44.67
03,14,3,14-03-2012,16,3365.0,3311.0,42.33
03,14,3,14-03-2012,17,3430.0,3328.0,41.0
03,14,3,14-03-2012,18,3551.0,3379.0,40.67
03,14,3,14-03-2012,19,3640.0,3461.0,40.33
03,14,3,14-03-2012,20,3671.0,3610.0,38.67
03,14,3,14-03-2012,21,3542.0,3501.0,38.33
03,14,3,14-03-2012,22,3280.0,3224.0,38.33
03,14,3,14-03-2012,23,2925.0,2864.0,37.0
03,14,3,14-03-2012,24,2638.0,2580.0,36.33
03,15,4,15-03-2012,1,2485.0,2407.0,35.0
03,15,4,15-03-2012,2,2401.0,2313.0,34.67
03,15,4,15-03-2012,3,2374.0,2279.0,34.33
03,15,4,15-03-2012,4,2374.0,2291.0,33.67
03,15,4,15-03-2012,5,2462.0,2367.0,33.67
03,15,4,15-03-2012,6,2740.0,2633.0,32.67
03,15,4,15-03-2012,7,3231.0,3132.0,32.33
03,15,4,15-03-2012,8,3488.0,3370.0,32.33
03,15,4,15-03-2012,9,3522.0,3403.0,32.33
03,15,4,15-03-2012,10,3531.0,3428.0,33.33
03,15,4,15-03-2012,11,3546.0,3473.0,35.33
03,15,4,15-03-2012,12,3526.0,3485.0,38.0
03,15,4,15-03-2012,13,3484.0,3439.0,41.0
03,15,4,15-03-2012,14,3445.0,3429.0,42.67
03,15,4,15-03-2012,15,3379.0,3390.0,44.67
03,15,4,15-03-2012,16,3343.0,3365.0,45.67
03,15,4,15-03-2012,17,3356.0,3430.0,47.33
03,15,4,15-03-2012,18,3431.0,3551.0,47.33
03,15,4,15-03-2012,19,3553.0,3640.0,45.0
03,15,4,15-03-2012,20,3696.0,3671.0,43.33
03,15,4,15-03-2012,21,3596.0,3542.0,41.67
03,15,4,15-03-2012,22,3367.0,3280.0,40.67
03,15,4,15-03-2012,23,3031.0,2925.0,39.67
03,15,4,15-03-2012,24,2748.0,2638.0,39.33
03,16,5,16-03-2012,1,2580.0,2485.0,38.33
03,16,5,16-03-2012,2,2488.0,2401.0,39.33
03,16,5,16-03-2012,3,2455.0,2374.0,39.33
03,16,5,16-03-2012,4,2451.0,2374.0,39.0
03,16,5,16-03-2012,5,2520.0,2462.0,38.67
03,16,5,16-03-2012,6,2772.0,2740.0,38.33
03,16,5,16-03-2012,7,3222.0,3231.0,38.0
03,16,5,16-03-2012,8,3473.0,3488.0,38.33
03,16,5,16-03-2012,9,3557.0,3522.0,38.33
03,16,5,16-03-2012,10,3614.0,3531.0,38.67
03,16,5,16-03-2012,11,3650.0,3546.0,39.67
03,16,5,16-03-2012,12,3652.0,3526.0,40.67
03,16,5,16-03-2012,13,3614.0,3484.0,41.33
03,16,5,16-03-2012,14,3605.0,3445.0,41.33
03,16,5,16-03-2012,15,3550.0,3379.0,41.0
03,16,5,16-03-2012,16,3511.0,3343.0,41.33
03,16,5,16-03-2012,17,3517.0,3356.0,41.33
03,16,5,16-03-2012,18,3541.0,3431.0,41.67
03,16,5,16-03-2012,19,3594.0,3553.0,41.67
03,16,5,16-03-2012,20,3636.0,3696.0,41.33
03,16,5,16-03-2012,21,3505.0,3596.0,41.33
03,16,5,16-03-2012,22,3299.0,3367.0,41.0
03,16,5,16-03-2012,23,3040.0,3031.0,39.33
03,16,5,16-03-2012,24,2754.0,2748.0,39.33
03,17,6,17-03-2012,1,2526.0,2580.0,38.0
03,17,6,17-03-2012,2,2404.0,2488.0,37.67
03,17,6,17-03-2012,3,2361.0,2455.0,37.67
