monthofyear,weekday,Date,Hour,load,prevload,temp,humid,windspd
3,2,11/03/2014,23,3135.0,3244.0,26.0,74.0,10.2
3,2,11/03/2014,24,2882.0,2973.0,25.33,74.0,5.57
3,3,12/03/2014,1,2740.0,2796.0,25.0,76.0,2.8
3,3,12/03/2014,2,2677.0,2721.0,25.0,74.0,2.8
3,3,12/03/2014,3,2640.0,2676.0,24.33,78.0,6.17
3,3,12/03/2014,4,2648.0,2683.0,25.0,78.0,10.2
3,3,12/03/2014,5,2746.0,2776.0,24.5,80.5,10.2
3,3,12/03/2014,6,3007.0,3032.0,23.67,84.0,6.2
3,3,12/03/2014,7,3489.0,3488.0,24.0,80.5,9.3
3,3,12/03/2014,8,3718.0,3703.0,24.5,73.5,6.5
3,3,12/03/2014,9,3757.0,3694.0,24.67,71.67,4.33
3,3,12/03/2014,10,3768.0,3699.0,29.0,48.0,5.6
3,3,12/03/2014,11,3803.0,3688.0,31.0,38.0,9.3
3,3,12/03/2014,12,3829.0,3641.0,32.67,26.67,10.5
3,3,12/03/2014,13,3797.0,3575.0,32.0,44.5,14.85
3,3,12/03/2014,14,3787.0,3552.0,32.5,40.5,18.5
3,3,12/03/2014,15,3757.0,3497.0,33.0,34.67,14.8
3,3,12/03/2014,16,3761.0,3474.0,32.0,44.5,18.5
3,3,12/03/2014,17,3853.0,3495.0,33.0,38.0,18.5
3,3,12/03/2014,18,3964.0,3555.0,31.33,44.0,14.83
3,3,12/03/2014,19,4027.0,3686.0,29.5,58.5,14.8
3,3,12/03/2014,20,3985.0,3830.0,29.0,58.0,9.3
3,3,12/03/2014,21,3833.0,3714.0,28.0,65.33,14.2
3,3,12/03/2014,22,3553.0,3464.0,28.0,58.0,10.2
3,3,12/03/2014,23,3217.0,3135.0,29.0,51.0,6.5
3,3,12/03/2014,24,2998.0,2882.0,27.5,56.0,2.8
3,4,13/03/2014,1,2847.0,2740.0,28.0,56.0,6.5
3,4,13/03/2014,2,2771.0,2677.0,27.0,58.0,0.0
3,4,13/03/2014,3,2752.0,2640.0,26.67,62.33,2.47
3,4,13/03/2014,4,2770.0,2648.0,26.5,67.0,3.7
3,4,13/03/2014,5,2873.0,2746.0,26.0,65.0,3.7
3,4,13/03/2014,6,3121.0,3007.0,25.67,58.67,1.87
3,4,13/03/2014,7,3472.0,3489.0,26.5,51.0,2.8
3,4,13/03/2014,8,3724.0,3718.0,26.5,52.5,7.4
3,4,13/03/2014,9,3885.0,3757.0,26.0,56.0,2.8
3,4,13/03/2014,10,3982.0,3768.0,29.5,44.0,7.4
3,4,13/03/2014,11,4044.0,3803.0,33.0,38.0,14.8
3,4,13/03/2014,12,4074.0,3829.0,33.67,33.33,10.5
3,4,13/03/2014,13,4042.0,3797.0,34.0,36.0,16.65
3,4,13/03/2014,14,3982.0,3787.0,33.0,42.0,17.6
3,4,13/03/2014,15,3908.0,3757.0,31.67,49.33,14.83
3,4,13/03/2014,16,3864.0,3761.0,32.0,43.0,16.7
3,4,13/03/2014,17,3903.0,3853.0,32.5,39.0,16.7
3,4,13/03/2014,18,3976.0,3964.0,31.67,38.67,17.3
3,4,13/03/2014,19,4081.0,4027.0,31.0,43.0,14.8
3,4,13/03/2014,20,4179.0,3985.0,29.5,49.5,9.25
3,4,13/03/2014,21,4075.0,3833.0,28.67,49.0,5.6
3,4,13/03/2014,22,3803.0,3553.0,29.0,48.0,7.4
3,4,13/03/2014,23,3476.0,3217.0,29.0,46.5,5.6
3,4,13/03/2014,24,3220.0,2998.0,27.67,51.67,2.47
3,5,14/03/2014,1,3102.0,2847.0,29.0,45.0,5.55
3,5,14/03/2014,2,3003.0,2771.0,28.0,51.0,0.0
3,5,14/03/2014,3,2980.0,2752.0,26.0,60.33,0.0
3,5,14/03/2014,4,2973.0,2770.0,27.0,59.5,2.8
3,5,14/03/2014,5,3058.0,2873.0,26.5,65.0,2.8
3,5,14/03/2014,6,3328.0,3121.0,25.33,75.0,4.33
3,5,14/03/2014,7,3779.0,3472.0,26.0,69.0,6.5
3,5,14/03/2014,8,3961.0,3724.0,26.0,63.0,2.8
3,5,14/03/2014,9,3962.0,3885.0,26.67,57.67,1.87
3,5,14/03/2014,10,3956.0,3982.0,29.0,48.0,0.0
3,5,14/03/2014,11,3937.0,4044.0,34.0,36.0,9.3
3,5,14/03/2014,12,3860.0,4074.0,33.0,41.67,9.9
3,5,14/03/2014,13,3779.0,4042.0,33.0,46.0,11.15
3,5,14/03/2014,14,3732.0,3982.0,32.5,50.5,13.9
3,5,14/03/2014,15,3667.0,3908.0,32.67,45.67,14.83
3,5,14/03/2014,16,3625.0,3864.0,32.0,49.0,16.7
3,5,14/03/2014,17,3638.0,3903.0,32.5,42.0,18.55
3,5,14/03/2014,18,3693.0,3976.0,32.33,37.33,13.6
3,5,14/03/2014,19,3770.0,4081.0,31.5,40.5,12.05
3,5,14/03/2014,20,3879.0,4179.0,31.0,43.0,13.0
3,5,14/03/2014,21,3787.0,4075.0,30.33,42.67,4.93
3,5,14/03/2014,22,3588.0,3803.0,30.5,45.5,8.35
3,5,14/03/2014,23,3302.0,3476.0,30.0,45.0,3.7
3,5,14/03/2014,24,3029.0,3220.0,28.67,47.67,2.47
3,6,15/03/2014,1,2845.0,3102.0,30.0,45.0,0.0
3,6,15/03/2014,2,2750.0,3003.0,29.0,49.5,0.0
3,6,15/03/2014,3,2696.0,2980.0,27.33,54.33,2.47
3,6,15/03/2014,4,2663.0,2973.0,28.0,53.0,2.8
3,6,15/03/2014,5,2699.0,3058.0,27.5,54.5,0.0
3,6,15/03/2014,6,2784.0,3328.0,26.33,58.67,1.87
3,6,15/03/2014,7,2975.0,3779.0,27.5,68.0,7.45
3,6,15/03/2014,8,3196.0,3961.0,27.0,61.0,6.5
3,6,15/03/2014,9,3409.0,3962.0,28.0,54.0,7.43
3,6,15/03/2014,10,3520.0,3956.0,30.0,45.0,0.0
3,6,15/03/2014,11,3532.0,3937.0,33.0,38.0,0.0
3,6,15/03/2014,12,3502.0,3860.0,34.67,35.67,8.03
3,6,15/03/2014,13,3417.0,3779.0,32.5,45.0,15.75
3,6,15/03/2014,14,3315.0,3732.0,33.5,42.5,17.6
3,6,15/03/2014,15,3265.0,3667.0,33.67,33.67,19.13
3,6,15/03/2014,16,3260.0,3625.0,33.0,46.0,22.2
3,6,15/03/2014,17,3296.0,3638.0,31.0,56.5,13.9
3,6,15/03/2014,18,3353.0,3693.0,30.67,49.0,17.3
3,6,15/03/2014,19,3453.0,3770.0,31.0,43.0,10.2
3,6,15/03/2014,20,3554.0,3879.0,30.5,43.0,9.3
3,6,15/03/2014,21,3484.0,3787.0,30.0,42.33,3.73
3,6,15/03/2014,22,3297.0,3588.0,30.5,41.5,6.5
3,6,15/03/2014,23,3059.0,3302.0,30.0,43.0,8.35
3,6,15/03/2014,24,2838.0,3029.0,29.0,46.0,5.57
3,7,16/03/2014,1,2705.0,2845.0,29.0,45.0,0.0
3,7,16/03/2014,2,2629.0,2750.0,29.0,49.5,3.7
3,7,16/03/2014,3,2598.0,2696.0,27.33,55.33,2.47
3,7,16/03/2014,4,2594.0,2663.0,28.0,49.5,0.0
3,7,16/03/2014,5,2619.0,2699.0,27.0,52.5,0.0
3,7,16/03/2014,6,2698.0,2784.0,25.33,57.67,1.87
3,7,16/03/2014,7,2873.0,2975.0,27.0,52.5,2.8
3,7,16/03/2014,8,3082.0,3196.0,27.0,54.0,0.0
3,7,16/03/2014,9,3330.0,3409.0,26.5,52.5,4.65
3,7,16/03/2014,10,3498.0,3520.0,30.5,34.0,6.5
3,7,16/03/2014,11,3538.0,3532.0,32.5,30.0,7.4
3,7,16/03/2014,12,3538.0,3502.0,33.0,34.67,12.33
3,7,16/03/2014,13,3514.0,3417.0,32.5,42.0,13.9
3,7,16/03/2014,14,3442.0,3315.0,33.0,40.5,16.65
3,7,16/03/2014,15,3381.0,3265.0,33.0,42.67,15.43
3,7,16/03/2014,16,3368.0,3260.0,33.5,37.5,21.3
3,7,16/03/2014,17,3430.0,3296.0,33.0,34.0,22.2
3,7,16/03/2014,18,3551.0,3353.0,33.0,29.33,15.43
3,7,16/03/2014,19,3699.0,3453.0,32.5,32.0,13.0
3,7,16/03/2014,20,3893.0,3554.0,32.0,31.0,12.05
3,7,16/03/2014,21,3816.0,3484.0,30.67,33.67,4.33
3,7,16/03/2014,22,3562.0,3297.0,31.0,36.5,4.65
3,7,16/03/2014,23,3271.0,3059.0,31.0,33.0,9.3
3,7,16/03/2014,24,3052.0,2838.0,30.67,20.67,8.03
3,1,17/03/2014,1,2938.0,2705.0,31.0,23.0,11.15
3,1,17/03/2014,2,2890.0,2629.0,30.0,28.0,8.35
3,1,17/03/2014,3,2886.0,2598.0,29.67,26.0,8.03
3,1,17/03/2014,4,2911.0,2594.0,29.0,29.0,8.35
3,1,17/03/2014,5,3010.0,2619.0,29.5,27.0,3.7
3,1,17/03/2014,6,3305.0,2698.0,28.0,30.33,2.47
3,1,17/03/2014,7,3792.0,2873.0,29.0,31.5,3.7
3,1,17/03/2014,8,3993.0,3082.0,29.0,33.0,0.0
3,1,17/03/2014,9,4018.0,3330.0,29.33,34.0,2.47
3,1,17/03/2014,10,4004.0,3498.0,31.5,31.0,7.4
3,1,17/03/2014,11,3962.0,3538.0,33.5,24.5,12.05
3,1,17/03/2014,12,3890.0,3538.0,35.67,19.0,7.43
3,1,17/03/2014,13,3810.0,3514.0,37.0,19.5,15.75
3,1,17/03/2014,14,3754.0,3442.0,37.0,25.0,16.65
3,1,17/03/2014,15,3669.0,3381.0,35.67,29.0,14.83
3,1,17/03/2014,16,3620.0,3368.0,35.0,31.0,19.45
3,1,17/03/2014,17,3646.0,3430.0,34.5,32.0,19.45
3,1,17/03/2014,18,3737.0,3551.0,33.67,28.0,16.07
3,1,17/03/2014,19,3846.0,3699.0,33.0,30.0,20.4
3,1,17/03/2014,20,4011.0,3893.0,31.5,39.5,12.05
3,1,17/03/2014,21,3951.0,3816.0,30.67,44.0,8.67
3,1,17/03/2014,22,3676.0,3562.0,31.0,40.0,9.25
3,1,17/03/2014,23,3352.0,3271.0,29.0,55.5,13.9
3,1,17/03/2014,24,3139.0,3052.0,28.0,61.0,9.27
3,2,18/03/2014,1,3018.0,2938.0,28.0,56.0,12.05
3,2,18/03/2014,2,2972.0,2890.0,28.0,54.0,11.1
3,2,18/03/2014,3,2955.0,2886.0,26.67,62.33,6.17
3,2,18/03/2014,4,2965.0,2911.0,27.0,61.0,5.55
3,2,18/03/2014,5,3069.0,3010.0,26.5,63.0,7.4
3,2,18/03/2014,6,3363.0,3305.0,25.67,60.33,6.83
3,2,18/03/2014,7,3859.0,3792.0,26.5,55.5,9.25
3,2,18/03/2014,8,4007.0,3993.0,27.0,51.0,7.4
3,2,18/03/2014,9,3966.0,4018.0,27.5,46.5,10.2
3,2,18/03/2014,10,3895.0,4004.0,29.5,41.0,12.05
3,2,18/03/2014,11,3846.0,3962.0,31.5,37.0,9.25
3,2,18/03/2014,12,3782.0,3890.0,33.33,31.0,8.63
3,2,18/03/2014,13,3709.0,3810.0,34.0,38.0,17.6
3,2,18/03/2014,14,3642.0,3754.0,32.5,47.5,21.3
3,2,18/03/2014,15,3560.0,3669.0,32.33,45.67,20.37
3,2,18/03/2014,16,3513.0,3620.0,31.5,50.5,13.9
3,2,18/03/2014,17,3525.0,3646.0,31.0,49.0,17.6
3,2,18/03/2014,18,3620.0,3737.0,31.0,39.5,13.9
3,2,18/03/2014,19,3749.0,3846.0,30.5,47.0,13.9
3,2,18/03/2014,20,3943.0,4011.0,30.0,41.0,18.55
3,2,18/03/2014,21,3874.0,3951.0,30.0,27.0,15.43
3,2,18/03/2014,22,3593.0,3676.0,29.0,31.5,9.3
3,2,18/03/2014,23,3268.0,3352.0,29.5,27.5,13.9
3,2,18/03/2014,24,3004.0,3139.0,28.0,29.67,6.17
3,3,19/03/2014,1,2863.0,3018.0,28.0,29.0,6.5
3,3,19/03/2014,2,2826.0,2972.0,26.5,44.0,5.55
3,3,19/03/2014,3,2809.0,2955.0,25.67,54.0,3.1
3,3,19/03/2014,4,2826.0,2965.0,26.0,57.0,9.25
3,3,19/03/2014,5,2929.0,3069.0,26.0,57.0,2.8
3,3,19/03/2014,6,3214.0,3363.0,24.67,59.33,2.47
3,3,19/03/2014,7,3686.0,3859.0,25.0,57.0,5.6
3,3,19/03/2014,8,3866.0,4007.0,25.5,52.5,0.0
3,3,19/03/2014,9,3815.0,3966.0,26.67,43.33,3.73
3,3,19/03/2014,10,3748.0,3895.0,29.0,35.0,5.6
3,3,19/03/2014,11,3735.0,3846.0,32.5,23.5,6.5
3,3,19/03/2014,12,3724.0,3782.0,36.0,16.0,0.0
3,3,19/03/2014,13,3693.0,3709.0,35.0,30.0,14.85
3,3,19/03/2014,14,3663.0,3642.0,35.0,31.0,20.4
3,3,19/03/2014,15,3623.0,3560.0,34.67,28.67,17.3
3,3,19/03/2014,16,3627.0,3513.0,34.0,34.0,18.5
3,3,19/03/2014,17,3696.0,3525.0,34.0,29.0,14.85
3,3,19/03/2014,18,3784.0,3620.0,33.0,29.33,14.83
3,3,19/03/2014,19,3894.0,3749.0,32.5,30.0,14.8
3,3,19/03/2014,20,3949.0,3943.0,32.5,26.0,12.05
3,3,19/03/2014,21,3830.0,3874.0,32.0,19.0,9.9
3,3,19/03/2014,22,3556.0,3593.0,32.0,24.0,3.7
3,3,19/03/2014,23,3213.0,3268.0,32.0,21.0,3.7
3,3,19/03/2014,24,2956.0,3004.0,28.5,30.0,0.0
3,4,20/03/2014,1,2785.0,2863.0,29.5,30.0,5.6
3,4,20/03/2014,2,2719.0,2826.0,28.5,44.0,3.7
3,4,20/03/2014,3,2689.0,2809.0,27.5,44.0,4.65
3,4,20/03/2014,4,2693.0,2826.0,27.0,51.0,8.35
3,4,20/03/2014,5,2773.0,2929.0,26.5,55.5,7.4
3,4,20/03/2014,6,3026.0,3214.0,26.33,51.0,5.57
3,4,20/03/2014,7,3490.0,3686.0,27.0,48.0,9.3
3,4,20/03/2014,8,3710.0,3866.0,26.0,51.0,0.0
3,4,20/03/2014,9,3782.0,3815.0,27.0,45.0,0.0
3,4,20/03/2014,10,3803.0,3748.0,29.5,33.0,3.7
3,4,20/03/2014,11,3807.0,3735.0,0.0,0.0,0.0
3,4,20/03/2014,12,3784.0,3724.0,32.33,37.0,8.03
3,4,20/03/2014,13,3716.0,3693.0,32.0,45.0,15.75
3,4,20/03/2014,14,3668.0,3663.0,30.5,55.0,18.5
3,4,20/03/2014,15,3612.0,3623.0,30.67,52.33,16.67
3,4,20/03/2014,16,3568.0,3627.0,31.0,55.0,18.5
3,4,20/03/2014,17,3587.0,3696.0,31.5,41.5,15.75
3,4,20/03/2014,18,3636.0,3784.0,31.0,42.33,16.67
3,4,20/03/2014,19,3717.0,3894.0,30.0,42.5,17.6
3,4,20/03/2014,20,3852.0,3949.0,29.5,48.0,9.3
3,4,20/03/2014,21,3767.0,3830.0,28.67,49.33,10.5
3,4,20/03/2014,22,3503.0,3556.0,28.5,54.5,9.25
3,4,20/03/2014,23,3160.0,3213.0,27.5,59.5,13.0
3,4,20/03/2014,24,2903.0,2956.0,27.0,59.33,14.8
3,5,21/03/2014,1,2747.0,2785.0,27.0,59.5,12.95
3,5,21/03/2014,2,2688.0,2719.0,27.0,58.0,7.45
3,5,21/03/2014,3,2645.0,2689.0,26.33,60.67,3.73
3,5,21/03/2014,4,2644.0,2693.0,26.0,57.0,2.8
3,5,21/03/2014,5,2736.0,2773.0,26.0,55.5,2.8
3,5,21/03/2014,6,3001.0,3026.0,24.33,60.0,1.87
3,5,21/03/2014,7,3459.0,3490.0,26.0,51.0,0.0
3,5,21/03/2014,8,3653.0,3710.0,26.0,47.0,2.8
3,5,21/03/2014,9,3688.0,3782.0,26.0,44.5,0.0
3,5,21/03/2014,10,3696.0,3803.0,30.5,22.0,5.6
3,5,21/03/2014,11,3711.0,3807.0,32.5,17.0,11.1
3,5,21/03/2014,12,3671.0,3784.0,33.0,17.5,13.9
3,5,21/03/2014,13,3587.0,3716.0,34.0,9.0,16.7
3,5,21/03/2014,14,3545.0,3668.0,35.0,11.0,16.65
3,5,21/03/2014,15,3483.0,3612.0,34.33,16.0,14.2
3,5,21/03/2014,16,3459.0,3568.0,34.0,9.5,14.85
3,5,21/03/2014,17,3457.0,3587.0,33.5,11.5,15.75
3,5,21/03/2014,18,3489.0,3636.0,32.67,20.0,12.37
3,5,21/03/2014,19,3548.0,3717.0,32.0,15.0,11.1
3,5,21/03/2014,20,3696.0,3852.0,30.0,23.5,9.3
3,5,21/03/2014,21,3654.0,3767.0,29.0,30.33,0.0
3,5,21/03/2014,22,3457.0,3503.0,28.5,39.5,7.4
3,5,21/03/2014,23,3202.0,3160.0,28.0,46.5,5.6
3,5,21/03/2014,24,2950.0,2903.0,26.33,59.67,6.17
3,6,22/03/2014,1,2774.0,2747.0,27.0,61.0,10.2
3,6,22/03/2014,2,2705.0,2688.0,26.5,65.0,9.3
3,6,22/03/2014,3,2665.0,2645.0,25.33,67.67,4.33
3,6,22/03/2014,4,2656.0,2644.0,26.0,69.0,8.35
3,6,22/03/2014,5,2685.0,2736.0,25.5,71.5,6.5
3,6,22/03/2014,6,2802.0,3001.0,24.67,78.33,4.33
3,6,22/03/2014,7,2988.0,3459.0,25.0,78.0,2.8
3,6,22/03/2014,8,3230.0,3653.0,25.0,78.0,7.4
3,6,22/03/2014,9,3467.0,3688.0,26.0,69.0,5.57
3,6,22/03/2014,10,3603.0,3696.0,27.0,61.0,9.3
3,6,22/03/2014,11,3651.0,3711.0,28.0,58.0,13.0
3,6,22/03/2014,12,3634.0,3671.0,28.33,55.0,13.57
3,6,22/03/2014,13,3581.0,3587.0,29.0,53.0,18.5
3,6,22/03/2014,14,3527.0,3545.0,29.0,51.0,20.4
3,6,22/03/2014,15,3439.0,3483.0,29.33,47.67,18.5
3,6,22/03/2014,16,3389.0,3459.0,29.5,51.0,19.45
3,6,22/03/2014,17,3386.0,3457.0,29.0,55.0,16.65
3,6,22/03/2014,18,3419.0,3489.0,28.33,56.33,14.83
3,6,22/03/2014,19,3464.0,3548.0,27.0,61.0,14.8
3,6,22/03/2014,20,3591.0,3696.0,26.5,65.0,14.8
3,6,22/03/2014,21,3525.0,3654.0,26.0,66.33,12.33
3,6,22/03/2014,22,3339.0,3457.0,26.0,71.5,9.25
3,6,22/03/2014,23,3090.0,3202.0,26.0,74.0,8.35
3,6,22/03/2014,24,2871.0,2950.0,25.0,77.0,7.43
3,7,23/03/2014,1,2709.0,2774.0,25.0,78.0,1.85
3,7,23/03/2014,2,2625.0,2705.0,25.0,78.0,7.45
3,7,23/03/2014,3,2576.0,2665.0,24.33,78.0,3.73
3,7,23/03/2014,4,2578.0,2656.0,25.0,78.0,2.8
3,7,23/03/2014,5,2600.0,2685.0,24.0,83.0,5.6
3,7,23/03/2014,6,2686.0,2802.0,23.0,86.33,1.87
3,7,23/03/2014,7,2846.0,2988.0,24.0,83.0,2.8
3,7,23/03/2014,8,3047.0,3230.0,24.0,83.0,5.6
3,7,23/03/2014,9,3285.0,3467.0,25.0,76.33,4.93
3,7,23/03/2014,10,3429.0,3603.0,26.5,67.0,7.45
3,7,23/03/2014,11,3451.0,3651.0,29.0,53.0,9.25
3,7,23/03/2014,12,3434.0,3634.0,31.0,40.33,8.67
3,7,23/03/2014,13,3391.0,3581.0,30.5,58.0,18.5
3,7,23/03/2014,14,3330.0,3527.0,31.0,56.5,22.25
3,7,23/03/2014,15,3261.0,3439.0,32.0,42.0,16.07
3,7,23/03/2014,16,3263.0,3389.0,31.5,46.5,20.35
3,7,23/03/2014,17,3320.0,3386.0,31.0,56.5,15.75
3,7,23/03/2014,18,3463.0,3419.0,31.0,54.0,14.8
3,7,23/03/2014,19,3594.0,3464.0,0.0,0.0,0.0
3,7,23/03/2014,20,3800.0,3591.0,27.5,76.5,13.9
3,7,23/03/2014,21,3758.0,3525.0,27.0,63.67,11.73
3,7,23/03/2014,22,3486.0,3339.0,27.0,81.5,11.15
3,7,23/03/2014,23,3199.0,3090.0,26.0,89.0,9.25
3,7,23/03/2014,24,2997.0,2871.0,26.0,87.0,4.93
3,1,24/03/2014,1,2857.0,2709.0,26.0,89.0,6.5
3,1,24/03/2014,2,2827.0,2625.0,26.0,89.0,7.4
3,1,24/03/2014,3,2841.0,2576.0,25.67,83.33,6.2
3,1,24/03/2014,4,2868.0,2578.0,26.0,83.0,11.1
3,1,24/03/2014,5,2971.0,2600.0,26.0,83.0,11.15
3,1,24/03/2014,6,3280.0,2686.0,25.33,85.0,6.2
3,1,24/03/2014,7,3768.0,2846.0,25.5,80.5,8.35
3,1,24/03/2014,8,3951.0,3047.0,25.5,80.5,7.4
3,1,24/03/2014,9,3937.0,3285.0,26.0,73.5,3.7
3,1,24/03/2014,10,3899.0,3429.0,28.0,66.0,16.7
3,1,24/03/2014,11,3875.0,3451.0,29.5,49.5,9.25
3,1,24/03/2014,12,3832.0,3434.0,29.5,56.5,13.9
3,1,24/03/2014,13,3759.0,3391.0,29.0,66.0,20.4
3,1,24/03/2014,14,3706.0,3330.0,29.5,60.0,19.45
3,1,24/03/2014,15,3626.0,3261.0,29.67,61.67,15.43
3,1,24/03/2014,16,3584.0,3263.0,30.0,62.0,19.45
3,1,24/03/2014,17,3612.0,3320.0,29.5,60.0,21.3
3,1,24/03/2014,18,3705.0,3463.0,29.33,59.33,16.07
3,1,24/03/2014,19,3811.0,3594.0,28.0,64.0,13.9
3,1,24/03/2014,20,3985.0,3800.0,28.0,62.0,11.1
3,1,24/03/2014,21,3921.0,3758.0,27.67,60.67,4.33
3,1,24/03/2014,22,3666.0,3486.0,28.0,62.0,3.7
3,1,24/03/2014,23,3339.0,3199.0,27.0,65.0,6.5
3,1,24/03/2014,24,3091.0,2997.0,26.0,68.0,4.33
3,2,25/03/2014,1,2953.0,2857.0,27.0,70.0,7.45
3,2,25/03/2014,2,2902.0,2827.0,26.5,74.0,9.3
3,2,25/03/2014,3,2883.0,2841.0,26.0,77.67,4.93
3,2,25/03/2014,4,2911.0,2868.0,26.0,78.0,3.7
3,2,25/03/2014,5,3035.0,2971.0,25.0,83.0,6.5
3,2,25/03/2014,6,3340.0,3280.0,24.67,82.33,4.33
3,2,25/03/2014,7,3807.0,3768.0,25.0,76.0,5.6
3,2,25/03/2014,8,3978.0,3951.0,25.5,69.5,7.45
3,2,25/03/2014,9,3946.0,3937.0,26.33,61.0,6.2
3,2,25/03/2014,10,3868.0,3899.0,28.0,54.0,7.4
3,2,25/03/2014,11,3819.0,3875.0,31.0,44.5,8.35
3,2,25/03/2014,12,3757.0,3832.0,31.67,37.0,12.37
3,2,25/03/2014,13,3690.0,3759.0,32.5,38.5,16.65
3,2,25/03/2014,14,3623.0,3706.0,31.5,40.5,16.65
3,2,25/03/2014,15,3552.0,3626.0,32.67,35.0,15.43
3,2,25/03/2014,16,3521.0,3584.0,32.0,32.0,14.85
3,2,25/03/2014,17,3564.0,3612.0,31.5,37.0,13.9
3,2,25/03/2014,18,3661.0,3705.0,30.67,41.0,14.8
3,2,25/03/2014,19,3763.0,3811.0,30.0,43.0,14.85
3,2,25/03/2014,20,3936.0,3985.0,29.0,51.0,14.8
3,2,25/03/2014,21,3870.0,3921.0,27.67,63.67,10.5
3,2,25/03/2014,22,3591.0,3666.0,28.0,62.0,8.35
3,2,25/03/2014,23,3247.0,3339.0,27.0,65.0,8.35
3,2,25/03/2014,24,2973.0,3091.0,27.0,68.0,10.5
3,3,26/03/2014,1,2839.0,2953.0,27.0,65.0,6.5
3,3,26/03/2014,2,2782.0,2902.0,26.5,72.0,9.3
3,3,26/03/2014,3,2745.0,2883.0,26.0,69.67,4.33
3,3,26/03/2014,4,2761.0,2911.0,26.0,69.5,5.6
3,3,26/03/2014,5,2862.0,3035.0,26.0,65.0,7.45
3,3,26/03/2014,6,3140.0,3340.0,24.67,69.67,4.33
3,3,26/03/2014,7,3632.0,3807.0,26.0,61.0,5.6
3,3,26/03/2014,8,3831.0,3978.0,26.0,69.0,6.5
3,3,26/03/2014,9,3872.0,3946.0,26.33,63.67,4.33
3,3,26/03/2014,10,3905.0,3868.0,28.5,54.5,2.8
3,3,26/03/2014,11,3934.0,3819.0,30.5,44.0,0.0
3,3,26/03/2014,12,3918.0,3757.0,32.0,45.67,11.77
3,3,26/03/2014,13,3876.0,3690.0,31.0,58.0,17.6
3,3,26/03/2014,14,3854.0,3623.0,31.0,58.0,20.35
3,3,26/03/2014,15,3813.0,3552.0,32.0,52.0,12.05
3,3,26/03/2014,16,3787.0,3521.0,32.0,52.0,17.6
3,3,26/03/2014,17,3802.0,3564.0,31.5,53.5,17.6
3,3,26/03/2014,18,3879.0,3661.0,31.0,53.33,14.2
3,3,26/03/2014,19,3930.0,3763.0,29.5,60.0,14.8
3,3,26/03/2014,20,4055.0,3936.0,29.0,62.0,12.05
3,3,26/03/2014,21,3973.0,3870.0,28.67,61.67,9.27
3,3,26/03/2014,22,3717.0,3591.0,28.0,66.0,8.35
3,3,26/03/2014,23,3401.0,3247.0,28.0,66.0,7.4
3,3,26/03/2014,24,3142.0,2973.0,27.33,67.0,3.1
3,4,27/03/2014,1,2987.0,2839.0,27.5,72.5,12.05
3,4,27/03/2014,2,2923.0,2782.0,27.0,81.5,13.0
3,4,27/03/2014,3,2910.0,2745.0,26.33,78.67,11.1
3,4,27/03/2014,4,2932.0,2761.0,26.0,78.0,10.2
3,4,27/03/2014,5,3033.0,2862.0,26.0,78.0,10.2
3,4,27/03/2014,6,3312.0,3140.0,25.67,73.67,6.17
3,4,27/03/2014,7,3779.0,3632.0,25.5,69.0,0.0
3,4,27/03/2014,8,3923.0,3831.0,26.0,65.0,5.6
3,4,27/03/2014,9,3891.0,3872.0,27.0,56.0,0.0
3,4,27/03/2014,10,3854.0,3905.0,29.0,48.5,8.35
3,4,27/03/2014,11,3815.0,3934.0,30.5,48.5,8.35
3,4,27/03/2014,12,3742.0,3918.0,31.33,54.67,11.77
3,4,27/03/2014,13,3666.0,3876.0,31.0,62.0,21.3
3,4,27/03/2014,14,3599.0,3854.0,31.0,62.0,16.65
3,4,27/03/2014,15,3541.0,3813.0,31.5,51.0,15.75
3,4,27/03/2014,16,3517.0,3787.0,31.5,53.5,22.25
3,4,27/03/2014,17,3521.0,3802.0,31.5,49.0,18.5
3,4,27/03/2014,18,3614.0,3879.0,29.67,62.33,19.73
3,4,27/03/2014,19,3707.0,3930.0,28.5,68.0,14.8
3,4,27/03/2014,20,3859.0,4055.0,28.0,70.0,13.0
3,4,27/03/2014,21,3807.0,3973.0,28.0,69.0,6.17
3,4,27/03/2014,22,3537.0,3717.0,27.0,79.0,8.35
3,4,27/03/2014,23,3204.0,3401.0,27.0,79.0,7.4
3,4,27/03/2014,24,2933.0,3142.0,26.67,79.33,8.67
3,5,28/03/2014,1,2774.0,2987.0,27.0,79.0,6.5
3,5,28/03/2014,2,2714.0,2923.0,26.5,81.0,7.4
3,5,28/03/2014,3,2667.0,2910.0,26.33,77.33,2.47
3,5,28/03/2014,4,2669.0,2932.0,26.5,69.5,3.7
3,5,28/03/2014,5,2746.0,3033.0,26.0,74.0,0.0
3,5,28/03/2014,6,3008.0,3312.0,25.67,76.0,1.87
3,5,28/03/2014,7,3475.0,3779.0,26.0,74.0,2.8
3,5,28/03/2014,8,3705.0,3923.0,26.5,72.0,5.6
3,5,28/03/2014,9,3741.0,3891.0,27.33,67.0,7.43
3,5,28/03/2014,10,3774.0,3854.0,28.0,62.0,11.15
3,5,28/03/2014,11,3784.0,3815.0,30.0,51.0,11.1
3,5,28/03/2014,12,3757.0,3742.0,31.0,49.67,9.9
3,5,28/03/2014,13,3690.0,3666.0,30.0,62.0,18.55
